,optimization_step,loss
0,0,0.2392319142818451
1,1,0.23406799137592316
2,2,0.2296716272830963
3,3,0.2282819002866745
4,4,0.225931778550148
5,5,0.22579839825630188
6,6,0.22205741703510284
7,7,0.2218220978975296
8,8,0.22075651586055756
9,9,0.2184911072254181
10,10,0.22188349068164825
11,11,0.2187497317790985
12,12,0.21736998856067657
13,13,0.215506449341774
14,14,0.213669553399086
15,15,0.21368974447250366
16,16,0.21205362677574158
17,17,0.2101917862892151
18,18,0.20641125738620758
19,19,0.19873714447021484
20,20,0.20738212764263153
21,21,0.20742663741111755
22,22,0.20298585295677185
23,23,0.2000068575143814
24,24,0.19628098607063293
25,25,0.19668366014957428
26,26,0.19700083136558533
27,27,0.19646215438842773
28,28,0.19885917007923126
29,29,0.196180522441864
30,30,0.19440193474292755
31,31,0.19830679893493652
32,32,0.19329005479812622
33,33,0.1951429694890976
34,34,0.18999896943569183
35,35,0.1920483410358429
36,36,0.19602370262145996
37,37,0.19471213221549988
38,38,0.19797787070274353
39,39,0.1975230574607849
40,40,0.18886493146419525
41,41,0.19747619330883026
42,42,0.19311527907848358
43,43,0.1984620839357376
44,44,0.19475600123405457
45,45,0.19318969547748566
46,46,0.18618012964725494
47,47,0.19103214144706726
48,48,0.1959892213344574
49,49,0.19853676855564117
50,50,0.19578425586223602
51,51,0.19222110509872437
52,52,0.19228191673755646
53,53,0.18548811972141266
54,54,0.1941666454076767
55,55,0.1898222714662552
56,56,0.19575512409210205
57,57,0.18760624527931213
58,58,0.1895771026611328
59,59,0.19161531329154968
60,60,0.18864426016807556
61,61,0.19170717895030975
62,62,0.1906033158302307
63,63,0.19243115186691284
64,64,0.19268827140331268
65,65,0.18557429313659668
66,66,0.17982694506645203
67,67,0.18850715458393097
68,68,0.18615390360355377
69,69,0.18786053359508514
70,70,0.18476715683937073
71,71,0.1943683624267578
72,72,0.18919065594673157
73,73,0.18984708189964294
74,74,0.18901121616363525
75,75,0.1933661252260208
76,76,0.1880677342414856
77,77,0.1863531917333603
78,78,0.18652328848838806
79,79,0.1866512894630432
80,80,0.18495990335941315
81,81,0.1848333328962326
82,82,0.18516328930854797
83,83,0.1936984658241272
84,84,0.18704821169376373
85,85,0.18751558661460876
86,86,0.1839919239282608
87,87,0.17845170199871063
88,88,0.17751029133796692
89,89,0.18197351694107056
90,90,0.1797301471233368
91,91,0.17741656303405762
92,92,0.1828753501176834
93,93,0.17529401183128357
94,94,0.18444488942623138
95,95,0.1843443661928177
96,96,0.17816154658794403
97,97,0.17979635298252106
98,98,0.17090290784835815
99,99,0.18312442302703857
100,100,0.1871206909418106
101,101,0.17952851951122284
102,102,0.17842459678649902
103,103,0.17922905087471008
104,104,0.1780775934457779
105,105,0.17588844895362854
106,106,0.17158719897270203
107,107,0.17607669532299042
108,108,0.17472265660762787
109,109,0.16878023743629456
110,110,0.1752908080816269
111,111,0.16987058520317078
112,112,0.16902470588684082
113,113,0.1685943454504013
114,114,0.16764627397060394
115,115,0.16622258722782135
116,116,0.1784197986125946
117,117,0.17067836225032806
118,118,0.17263397574424744
119,119,0.17202433943748474
120,120,0.16756340861320496
121,121,0.1626594513654709
122,122,0.16993752121925354
123,123,0.16927067935466766
124,124,0.16676130890846252
125,125,0.17113938927650452
126,126,0.16625738143920898
127,127,0.16894161701202393
128,128,0.15979862213134766
129,129,0.16560426354408264
130,130,0.16057200729846954
131,131,0.1732320338487625
132,132,0.16701076924800873
133,133,0.17084024846553802
134,134,0.16285079717636108
135,135,0.16516736149787903
136,136,0.16522431373596191
137,137,0.16488097608089447
138,138,0.15973982214927673
139,139,0.16923031210899353
140,140,0.15890376269817352
141,141,0.16539083421230316
142,142,0.16003480553627014
143,143,0.16417542099952698
144,144,0.16073863208293915
145,145,0.1644870787858963
146,146,0.15796342492103577
147,147,0.16400207579135895
148,148,0.155525341629982
149,149,0.15793463587760925
150,150,0.16202889382839203
151,151,0.1653205007314682
152,152,0.1651829481124878
153,153,0.15555879473686218
154,154,0.1599065512418747
155,155,0.1600249856710434
156,156,0.16320915520191193
157,157,0.1548842340707779
158,158,0.15574349462985992
159,159,0.1544526368379593
160,160,0.16138909757137299
161,161,0.16031010448932648
162,162,0.15043501555919647
163,163,0.15418969094753265
164,164,0.1531749963760376
165,165,0.1595044583082199
166,166,0.1603594869375229
167,167,0.15364223718643188
168,168,0.14880314469337463
169,169,0.15562470257282257
170,170,0.16124211251735687
171,171,0.1477937400341034
172,172,0.15131382644176483
173,173,0.15523231029510498
174,174,0.15859608352184296
175,175,0.15769045054912567
176,176,0.1602345108985901
177,177,0.15731583535671234
178,178,0.16015245020389557
179,179,0.1542438119649887
180,180,0.15879905223846436
181,181,0.16223742067813873
182,182,0.15564444661140442
183,183,0.1617158204317093
184,184,0.15518499910831451
185,185,0.16452479362487793
186,186,0.15374109148979187
187,187,0.1481105238199234
188,188,0.1528344452381134
189,189,0.1561766415834427
190,190,0.15853236615657806
191,191,0.15558136999607086
192,192,0.16563346982002258
193,193,0.15941408276557922
194,194,0.1591559499502182
195,195,0.1592203825712204
196,196,0.1596166342496872
197,197,0.15697762370109558
198,198,0.1599304974079132
199,199,0.15823401510715485
200,200,0.14621752500534058
201,201,0.15573348104953766
202,202,0.1562366634607315
203,203,0.1535620391368866
204,204,0.15501202642917633
205,205,0.1491701304912567
206,206,0.16519272327423096
207,207,0.15400995314121246
208,208,0.15143176913261414
209,209,0.1531190723180771
210,210,0.1622084379196167
211,211,0.15580500662326813
212,212,0.1589740812778473
213,213,0.15060335397720337
214,214,0.1498323380947113
215,215,0.15262770652770996
216,216,0.15660925209522247
217,217,0.15617498755455017
218,218,0.14485885202884674
219,219,0.15610754489898682
220,220,0.14865842461585999
221,221,0.14950576424598694
222,222,0.15155968070030212
223,223,0.1484198123216629
224,224,0.15240153670310974
225,225,0.1601063311100006
226,226,0.14866319298744202
227,227,0.154415562748909
228,228,0.15501606464385986
229,229,0.15615515410900116
230,230,0.15546314418315887
231,231,0.15073584020137787
232,232,0.15126794576644897
233,233,0.15107615292072296
234,234,0.15312564373016357
235,235,0.15343810617923737
236,236,0.14916084706783295
237,237,0.14669881761074066
238,238,0.15320540964603424
239,239,0.1511673629283905
240,240,0.15272261202335358
241,241,0.1542770266532898
242,242,0.15611226856708527
243,243,0.14946430921554565
244,244,0.15226034820079803
245,245,0.14774297177791595
246,246,0.15027768909931183
247,247,0.14839237928390503
248,248,0.15488974750041962
249,249,0.1476842761039734
250,250,0.15794718265533447
251,251,0.1522490680217743
252,252,0.14782366156578064
253,253,0.15289759635925293
254,254,0.14392569661140442
255,255,0.14664041996002197
256,256,0.14863409101963043
257,257,0.1502780318260193
258,258,0.15150779485702515
259,259,0.1545204520225525
260,260,0.14900696277618408
261,261,0.14869162440299988
262,262,0.14689362049102783
263,263,0.1529235988855362
264,264,0.14583028852939606
265,265,0.1448788195848465
266,266,0.15201649069786072
267,267,0.14661091566085815
268,268,0.14562752842903137
269,269,0.15353000164031982
270,270,0.15846548974514008
271,271,0.14811943471431732
272,272,0.15060625970363617
273,273,0.1486721783876419
274,274,0.14681757986545563
275,275,0.1427914798259735
276,276,0.15160830318927765
277,277,0.14475800096988678
278,278,0.14350658655166626
279,279,0.1503971815109253
280,280,0.14666961133480072
281,281,0.1466691642999649
282,282,0.1521165370941162
283,283,0.15605464577674866
284,284,0.15175189077854156
285,285,0.14828847348690033
286,286,0.15163250267505646
287,287,0.14972642064094543
288,288,0.15424151718616486
289,289,0.15353044867515564
290,290,0.1529039889574051
291,291,0.14139795303344727
292,292,0.14611698687076569
293,293,0.15035946667194366
294,294,0.14739260077476501
295,295,0.14517205953598022
296,296,0.14715582132339478
297,297,0.1432599276304245
298,298,0.14673475921154022
299,299,0.15181338787078857
300,300,0.15066029131412506
301,301,0.15567371249198914
302,302,0.14679116010665894
303,303,0.15149325132369995
304,304,0.14176520705223083
305,305,0.14970828592777252
306,306,0.14376816153526306
307,307,0.1408490538597107
308,308,0.1480303406715393
309,309,0.14691278338432312
310,310,0.1446932852268219
311,311,0.1445014774799347
312,312,0.1473410278558731
313,313,0.14502792060375214
314,314,0.14010106027126312
315,315,0.1435575783252716
316,316,0.14768362045288086
317,317,0.14926473796367645
318,318,0.14644813537597656
319,319,0.14407745003700256
320,320,0.14963814616203308
321,321,0.1442839503288269
322,322,0.14934155344963074
323,323,0.15320421755313873
324,324,0.14692315459251404
325,325,0.14549978077411652
326,326,0.14668391644954681
327,327,0.14299865067005157
328,328,0.14614206552505493
329,329,0.15130415558815002
330,330,0.1463901549577713
331,331,0.14565370976924896
332,332,0.15083186328411102
333,333,0.14601711928844452
334,334,0.14194250106811523
335,335,0.1517978310585022
336,336,0.14744265377521515
337,337,0.1484975814819336
338,338,0.1427839994430542
339,339,0.14517731964588165
340,340,0.15118896961212158
341,341,0.14571107923984528
342,342,0.14772304892539978
343,343,0.14517129957675934
344,344,0.14251461625099182
345,345,0.14087826013565063
346,346,0.13558579981327057
347,347,0.14732834696769714
348,348,0.14221729338169098
349,349,0.13862404227256775
350,350,0.14448191225528717
351,351,0.14918051660060883
352,352,0.14527113735675812
353,353,0.1423376053571701
354,354,0.14313101768493652
355,355,0.1496819108724594
356,356,0.14304573833942413
357,357,0.1427014172077179
358,358,0.14289367198944092
359,359,0.13802269101142883
360,360,0.1461191475391388
361,361,0.1449039876461029
362,362,0.13796967267990112
363,363,0.14325369894504547
364,364,0.14497922360897064
365,365,0.14246532320976257
366,366,0.1458749622106552
367,367,0.13817574083805084
368,368,0.14187335968017578
369,369,0.1480759233236313
370,370,0.13995513319969177
371,371,0.13840004801750183
372,372,0.14237143099308014
373,373,0.1425575166940689
374,374,0.1399139016866684
375,375,0.14650723338127136
376,376,0.14907020330429077
377,377,0.14311464130878448
378,378,0.14115996658802032
379,379,0.1417822688817978
380,380,0.14433243870735168
381,381,0.14294806122779846
382,382,0.1428605169057846
383,383,0.14204320311546326
384,384,0.1469978392124176
385,385,0.14448148012161255
386,386,0.14183413982391357
387,387,0.1431373655796051
388,388,0.14479467272758484
389,389,0.1382010132074356
390,390,0.14553309977054596
391,391,0.1374974399805069
392,392,0.1412050426006317
393,393,0.14088597893714905
394,394,0.14051781594753265
395,395,0.13797302544116974
396,396,0.13488005101680756
397,397,0.13752758502960205
398,398,0.13987042009830475
399,399,0.13772112131118774
400,400,0.14452405273914337
401,401,0.14048147201538086
402,402,0.14103320240974426
403,403,0.13738411664962769
404,404,0.1459828019142151
405,405,0.1389075517654419
406,406,0.14859077334403992
407,407,0.14204645156860352
408,408,0.14232617616653442
409,409,0.14140638709068298
410,410,0.13963857293128967
411,411,0.13888601958751678
412,412,0.1439637690782547
413,413,0.13435012102127075
414,414,0.1406756043434143
415,415,0.14308950304985046
416,416,0.1405440866947174
417,417,0.1374809294939041
418,418,0.14697761833667755
419,419,0.13727468252182007
420,420,0.1416006088256836
421,421,0.14208509027957916
422,422,0.1421176791191101
423,423,0.14224177598953247
424,424,0.14311550557613373
425,425,0.1403425633907318
426,426,0.1440698653459549
427,427,0.14469173550605774
428,428,0.13489441573619843
429,429,0.13918384909629822
430,430,0.13279668986797333
431,431,0.14063748717308044
432,432,0.145097017288208
433,433,0.14226919412612915
434,434,0.14014454185962677
435,435,0.14503483474254608
436,436,0.14078055322170258
437,437,0.13876783847808838
438,438,0.13703162968158722
439,439,0.14119653403759003
440,440,0.1460229456424713
441,441,0.1383880376815796
442,442,0.14129695296287537
443,443,0.13781313598155975
444,444,0.14425991475582123
445,445,0.1421130895614624
446,446,0.13924862444400787
447,447,0.13615652918815613
448,448,0.13501296937465668
449,449,0.1336967498064041
450,450,0.1408645361661911
451,451,0.13796745240688324
452,452,0.13553272187709808
453,453,0.1336948722600937
454,454,0.1417146474123001
455,455,0.140402689576149
456,456,0.1335756927728653
457,457,0.1386469155550003
458,458,0.14473958313465118
459,459,0.1408696472644806
460,460,0.1417764574289322
461,461,0.13753639161586761
462,462,0.13909810781478882
463,463,0.13762538135051727
464,464,0.14092959463596344
465,465,0.13858743011951447
466,466,0.14126239717006683
467,467,0.1346324235200882
468,468,0.13855062425136566
469,469,0.1379527449607849
470,470,0.14100107550621033
471,471,0.1331663578748703
472,472,0.13807740807533264
473,473,0.1363890916109085
474,474,0.13737931847572327
475,475,0.14150026440620422
476,476,0.13978546857833862
477,477,0.1361193209886551
478,478,0.13862575590610504
479,479,0.13595157861709595
480,480,0.13523264229297638
481,481,0.14151041209697723
482,482,0.13699191808700562
483,483,0.13600577414035797
484,484,0.13639073073863983
485,485,0.141879603266716
486,486,0.12801146507263184
487,487,0.1380656510591507
488,488,0.13197782635688782
489,489,0.13457034528255463
490,490,0.13325512409210205
491,491,0.13477392494678497
492,492,0.14035631716251373
493,493,0.13979677855968475
494,494,0.13975435495376587
495,495,0.1362394392490387
496,496,0.1373654454946518
497,497,0.14070498943328857
498,498,0.13990110158920288
499,499,0.14318087697029114
500,500,0.13619086146354675
501,501,0.1386099010705948
502,502,0.13580790162086487
503,503,0.13810116052627563
504,504,0.1302756369113922
505,505,0.13209159672260284
506,506,0.13770698010921478
507,507,0.13904505968093872
508,508,0.13906148076057434
509,509,0.14294329285621643
510,510,0.13797184824943542
511,511,0.13936029374599457
512,512,0.13046734035015106
513,513,0.14560739696025848
514,514,0.13718265295028687
515,515,0.135609969496727
516,516,0.137096107006073
517,517,0.13545893132686615
518,518,0.1383609026670456
519,519,0.13368524610996246
520,520,0.1395423412322998
521,521,0.13741718232631683
522,522,0.1398920863866806
523,523,0.14079977571964264
524,524,0.1326553374528885
525,525,0.13631319999694824
526,526,0.13892659544944763
527,527,0.13980862498283386
528,528,0.1402677446603775
529,529,0.14246763288974762
530,530,0.13523095846176147
531,531,0.13815680146217346
532,532,0.13972188532352448
533,533,0.1353307068347931
534,534,0.13516207039356232
535,535,0.14088313281536102
536,536,0.14295975863933563
537,537,0.13927358388900757
538,538,0.13978959619998932
539,539,0.13928090035915375
540,540,0.1368982195854187
541,541,0.13514606654644012
542,542,0.1364857256412506
543,543,0.1384071260690689
544,544,0.1405765414237976
545,545,0.13602392375469208
546,546,0.13591349124908447
547,547,0.1350404918193817
548,548,0.14048416912555695
549,549,0.13788211345672607
550,550,0.13619300723075867
551,551,0.13347387313842773
552,552,0.13786588609218597
553,553,0.13769438862800598
554,554,0.14154496788978577
555,555,0.13188965618610382
556,556,0.13570661842823029
557,557,0.13675418496131897
558,558,0.1310962736606598
559,559,0.13466158509254456
560,560,0.13724084198474884
561,561,0.13006195425987244
562,562,0.13718222081661224
563,563,0.1269681602716446
564,564,0.13506433367729187
565,565,0.13847562670707703
566,566,0.14362865686416626
567,567,0.13064289093017578
568,568,0.13388901948928833
569,569,0.13685427606105804
570,570,0.130772665143013
571,571,0.1286667436361313
572,572,0.13872645795345306
573,573,0.13238340616226196
574,574,0.13810184597969055
575,575,0.12725000083446503
576,576,0.13184592127799988
577,577,0.14009159803390503
578,578,0.13760647177696228
579,579,0.13953477144241333
580,580,0.13670173287391663
581,581,0.13605722784996033
582,582,0.13189862668514252
583,583,0.12650242447853088
584,584,0.13134126365184784
585,585,0.13491156697273254
586,586,0.13463808596134186
587,587,0.13388380408287048
588,588,0.13259641826152802
589,589,0.13223016262054443
590,590,0.13304203748703003
591,591,0.13815590739250183
592,592,0.13707979023456573
593,593,0.14092236757278442
594,594,0.1422245353460312
595,595,0.1310434639453888
596,596,0.1338503658771515
597,597,0.13691312074661255
598,598,0.13554519414901733
599,599,0.13575537502765656
600,600,0.1358850747346878
601,601,0.1411251425743103
602,602,0.13443535566329956
603,603,0.13303688168525696
604,604,0.13532213866710663
605,605,0.13495823740959167
606,606,0.1361909806728363
607,607,0.13192760944366455
608,608,0.13195401430130005
609,609,0.1371711790561676
610,610,0.133599653840065
611,611,0.1300884336233139
612,612,0.13585776090621948
613,613,0.1415019929409027
614,614,0.13614915311336517
615,615,0.1347343474626541
616,616,0.13202296197414398
617,617,0.13035239279270172
618,618,0.13682593405246735
619,619,0.13396504521369934
620,620,0.1359175592660904
621,621,0.13466951251029968
622,622,0.13451950252056122
623,623,0.132676362991333
624,624,0.13669031858444214
625,625,0.13409651815891266
626,626,0.13554655015468597
627,627,0.13910406827926636
628,628,0.1318928599357605
629,629,0.1314229965209961
630,630,0.1339360475540161
631,631,0.1334272176027298
632,632,0.13284121453762054
633,633,0.13159742951393127
634,634,0.13146376609802246
635,635,0.1335320919752121
636,636,0.13542337715625763
637,637,0.13601696491241455
638,638,0.13571594655513763
639,639,0.13157162070274353
640,640,0.13571761548519135
641,641,0.1371963769197464
642,642,0.1318427473306656
643,643,0.13932156562805176
644,644,0.12744344770908356
645,645,0.13305389881134033
646,646,0.13413140177726746
647,647,0.13367022573947906
648,648,0.13173332810401917
649,649,0.1359177976846695
650,650,0.13469304144382477
651,651,0.13194186985492706
652,652,0.1367197483778
653,653,0.13451290130615234
654,654,0.13173174858093262
655,655,0.12977181375026703
656,656,0.13502199947834015
657,657,0.133866086602211
658,658,0.13324297964572906
659,659,0.13408209383487701
660,660,0.13479724526405334
661,661,0.13142088055610657
662,662,0.1296544224023819
663,663,0.13319358229637146
664,664,0.13479778170585632
665,665,0.13483084738254547
666,666,0.1354030817747116
667,667,0.12888668477535248
668,668,0.1383432149887085
669,669,0.13160309195518494
670,670,0.13570713996887207
671,671,0.13205483555793762
672,672,0.12967316806316376
673,673,0.1318848729133606
674,674,0.12917335331439972
675,675,0.13236500322818756
676,676,0.13378123939037323
677,677,0.1328776776790619
678,678,0.13357500731945038
679,679,0.12363342195749283
680,680,0.13502587378025055
681,681,0.1333993822336197
682,682,0.13922469317913055
683,683,0.129133403301239
684,684,0.13464173674583435
685,685,0.13283111155033112
686,686,0.1370898336172104
687,687,0.12832556664943695
688,688,0.13421785831451416
689,689,0.13374920189380646
690,690,0.13626551628112793
691,691,0.13023528456687927
692,692,0.12904635071754456
693,693,0.13329775631427765
694,694,0.13165822625160217
695,695,0.13000346720218658
696,696,0.129240944981575
697,697,0.1318858414888382
698,698,0.1353287547826767
699,699,0.13201184570789337
700,700,0.13612297177314758
701,701,0.13001011312007904
702,702,0.1361205279827118
703,703,0.1293647438287735
704,704,0.12841051816940308
705,705,0.1326351761817932
706,706,0.13343264162540436
707,707,0.13037177920341492
708,708,0.13434241712093353
709,709,0.1411816030740738
710,710,0.13047681748867035
711,711,0.13263234496116638
712,712,0.1293894499540329
713,713,0.12994374334812164
714,714,0.12807556986808777
715,715,0.13015836477279663
716,716,0.13087420165538788
717,717,0.1368650496006012
718,718,0.13001073896884918
719,719,0.13310128450393677
720,720,0.12859214842319489
721,721,0.13212309777736664
722,722,0.13592486083507538
723,723,0.12769412994384766
724,724,0.1288135051727295
725,725,0.13207753002643585
726,726,0.13516053557395935
727,727,0.13864003121852875
728,728,0.1299930065870285
729,729,0.13446873426437378
730,730,0.1315399408340454
731,731,0.12563380599021912
732,732,0.1355227828025818
733,733,0.12908446788787842
734,734,0.13451319932937622
735,735,0.12946009635925293
736,736,0.13264131546020508
737,737,0.13056378066539764
738,738,0.13006658852100372
739,739,0.13833411037921906
740,740,0.13845239579677582
741,741,0.13000310957431793
742,742,0.12943774461746216
743,743,0.13817529380321503
744,744,0.1355849653482437
745,745,0.12688422203063965
746,746,0.1274545043706894
747,747,0.12800592184066772
748,748,0.13121873140335083
749,749,0.13784600794315338
750,750,0.12722782790660858
751,751,0.12912198901176453
752,752,0.12496664375066757
753,753,0.1265379786491394
754,754,0.13175718486309052
755,755,0.13227207958698273
756,756,0.13176342844963074
757,757,0.13203102350234985
758,758,0.12610314786434174
759,759,0.1251411885023117
760,760,0.12376977503299713
761,761,0.1297532320022583
762,762,0.1330104023218155
763,763,0.13128285109996796
764,764,0.13035084307193756
765,765,0.14127175509929657
766,766,0.1343880444765091
767,767,0.1342628002166748
768,768,0.1298622190952301
769,769,0.1319931447505951
770,770,0.12920400500297546
771,771,0.12861742079257965
772,772,0.12822583317756653
